,Year,Origin,Dest,NonStopMiles,Passengers
635,2022,ABQ,HYS,483.0,70.0
636,2022,ABQ,IAD,1628.0,12930.0
637,2022,ABQ,IAH,744.0,33650.0
638,2022,ABQ,ICT,542.0,2200.0
639,2022,ABQ,IDA,654.0,2100.0
640,2022,ABQ,ILM,1630.0,1350.0
641,2022,ABQ,IMT,1221.0,20.0
642,2022,ABQ,IND,1161.0,11290.0
643,2022,ABQ,INL,1153.0,50.0
644,2022,ABQ,ISP,1861.0,340.0
645,2022,ABQ,ITH,1697.0,110.0
646,2022,ABQ,ITO,3125.0,410.0
647,2022,ABQ,IWD,1168.0,20.0
648,2022,ABQ,JAC,631.0,800.0
649,2022,ABQ,JAN,970.0,2550.0
650,2022,ABQ,JAX,1480.0,8050.0
651,2022,ABQ,JFK,1826.0,33660.0
652,2022,ABQ,JLN,693.0,40.0
653,2022,ABQ,JMS,918.0,50.0
654,2022,ABQ,JNU,2058.0,860.0
655,2022,ABQ,KOA,3180.0,5530.0
656,2022,ABQ,KTN,1842.0,240.0
657,2022,ABQ,LAN,1296.0,280.0
658,2022,ABQ,LAR,436.0,220.0
659,2022,ABQ,LAS,486.0,119980.0
660,2022,ABQ,LAW,467.0,290.0
661,2022,ABQ,LAX,677.0,124300.0
662,2022,ABQ,LBB,290.0,270.0
663,2022,ABQ,LBF,529.0,80.0
664,2022,ABQ,LBL,345.0,10.0
665,2022,ABQ,LCH,850.0,520.0
666,2022,ABQ,LEX,1238.0,1950.0
667,2022,ABQ,LFT,914.0,900.0
668,2022,ABQ,LGA,1821.0,32140.0
669,2022,ABQ,LGB,664.0,4930.0
670,2022,ABQ,LIH,3292.0,5540.0
671,2022,ABQ,LIT,817.0,4130.0
672,2022,ABQ,LNK,670.0,580.0
673,2022,ABQ,LRD,667.0,440.0
674,2022,ABQ,LSE,1020.0,320.0
675,2022,ABQ,LWB,1468.0,50.0
676,2022,ABQ,LWS,952.0,470.0
677,2022,ABQ,LYH,1535.0,110.0
678,2022,ABQ,MAF,332.0,1320.0
679,2022,ABQ,MBL,1254.0,30.0
680,2022,ABQ,MBS,1337.0,130.0
681,2022,ABQ,MCI,718.0,19730.0
682,2022,ABQ,MCK,485.0,10.0
683,2022,ABQ,MCO,1553.0,39050.0
684,2022,ABQ,MDT,1667.0,2310.0
685,2022,ABQ,MDW,1121.0,26470.0
686,2022,ABQ,MEI,1044.0,30.0
687,2022,ABQ,MEM,942.0,5170.0
688,2022,ABQ,MFE,788.0,1470.0
689,2022,ABQ,MFR,1012.0,2150.0
690,2022,ABQ,MGM,1178.0,790.0
691,2022,ABQ,MHK,617.0,370.0
692,2022,ABQ,MHT,1955.0,2260.0
693,2022,ABQ,MIA,1689.0,15720.0
694,2022,ABQ,MKE,1142.0,8000.0
695,2022,ABQ,MKG,1226.0,20.0
696,2022,ABQ,MKK,3192.0,10.0
697,2022,ABQ,MLB,1599.0,930.0
698,2022,ABQ,MLI,979.0,590.0
699,2022,ABQ,MLU,856.0,460.0
700,2022,ABQ,MOB,1107.0,950.0
701,2022,ABQ,MOT,952.0,590.0
702,2022,ABQ,MQT,1270.0,300.0
703,2022,ABQ,MRY,861.0,1510.0
704,2022,ABQ,MSN,1081.0,3140.0
705,2022,ABQ,MSO,907.0,2320.0
706,2022,ABQ,MSP,981.0,25870.0
707,2022,ABQ,MSY,1014.0,16570.0
708,2022,ABQ,MTJ,250.0,340.0
709,2022,ABQ,MVY,1992.0,30.0
710,2022,ABQ,MWA,997.0,30.0
711,2022,ABQ,MYR,1580.0,2090.0
712,2022,ABQ,OAJ,1640.0,260.0
713,2022,ABQ,OAK,889.0,45610.0
714,2022,ABQ,OGG,3163.0,8840.0
715,2022,ABQ,OGS,1771.0,10.0
716,2022,ABQ,OKC,510.0,5960.0
717,2022,ABQ,OMA,725.0,7310.0
718,2022,ABQ,OME,3151.0,70.0
719,2022,ABQ,ONT,630.0,11510.0
720,2022,ABQ,ORD,1118.0,41580.0
721,2022,ABQ,ORF,1702.0,6400.0
722,2022,ABQ,ORH,1929.0,30.0
723,2022,ABQ,OTH,1105.0,40.0
724,2022,ABQ,OTZ,3111.0,80.0
725,2022,ABQ,OWB,1098.0,10.0
726,2022,ABQ,PAE,1200.0,110.0
727,2022,ABQ,PAH,1007.0,50.0
728,2022,ABQ,PBI,1671.0,4510.0
729,2022,ABQ,PDT,976.0,20.0
730,2022,ABQ,PDX,1111.0,48520.0
731,2022,ABQ,PGA,301.0,10.0
732,2022,ABQ,PGV,1645.0,10.0
733,2022,ABQ,PHF,1685.0,120.0
734,2022,ABQ,PHL,1747.0,17480.0
735,2022,ABQ,PHX,328.0,119430.0
736,2022,ABQ,PIA,1001.0,730.0
737,2022,ABQ,PIB,1028.0,50.0
738,2022,ABQ,PIH,631.0,170.0
739,2022,ABQ,PIR,727.0,120.0
740,2022,ABQ,PIT,1486.0,11050.0
741,2022,ABQ,PLN,1355.0,40.0
742,2022,ABQ,PNS,1172.0,5070.0
743,2022,ABQ,PQI,2148.0,60.0
744,2022,ABQ,PSC,1013.0,2830.0
745,2022,ABQ,PSG,1943.0,50.0
746,2022,ABQ,PSP,571.0,5060.0
747,2022,ABQ,PUB,253.0,50.0
748,2022,ABQ,PUW,975.0,230.0
749,2022,ABQ,PVD,1950.0,3430.0
750,2022,ABQ,PWM,2015.0,2940.0
751,2022,ABQ,RAP,649.0,1500.0
752,2022,ABQ,RDD,936.0,320.0
753,2022,ABQ,RDM,1000.0,2300.0
754,2022,ABQ,RDU,1565.0,12670.0
755,2022,ABQ,RHI,1159.0,90.0
756,2022,ABQ,RIC,1637.0,6090.0
757,2022,ABQ,RIW,562.0,110.0
758,2022,ABQ,RKS,471.0,100.0
759,2022,ABQ,RNO,787.0,10110.0
760,2022,ABQ,ROA,1492.0,1370.0
761,2022,ABQ,ROC,1643.0,3060.0
762,2022,ABQ,RST,969.0,220.0
763,2022,ABQ,RSW,1584.0,5180.0
764,2022,ABQ,RUT,1882.0,10.0
765,2022,ABQ,SAN,628.0,59040.0
766,2022,ABQ,SAT,609.0,25260.0
767,2022,ABQ,SAV,1475.0,4330.0
768,2022,ABQ,SBA,754.0,3640.0
769,2022,ABQ,SBN,1190.0,1020.0
770,2022,ABQ,SBP,794.0,1240.0
771,2022,ABQ,SBY,1734.0,70.0
772,2022,ABQ,SCC,2884.0,30.0
773,2022,ABQ,SCE,1613.0,300.0
774,2022,ABQ,SDF,1178.0,5430.0
775,2022,ABQ,SEA,1180.0,66240.0
776,2022,ABQ,SFO,896.0,42030.0
777,2022,ABQ,SGF,754.0,1520.0
778,2022,ABQ,SGU,410.0,720.0
779,2022,ABQ,SHD,1550.0,10.0
780,2022,ABQ,SHR,672.0,110.0
781,2022,ABQ,SHV,757.0,1760.0
782,2022,ABQ,SIT,2025.0,200.0
783,2022,ABQ,SJC,870.0,16680.0
784,2022,ABQ,SJT,435.0,320.0
785,2022,ABQ,SJU,2734.0,3850.0
786,2022,ABQ,SLC,493.0,36030.0
787,2022,ABQ,SLK,1829.0,10.0
788,2022,ABQ,SLN,559.0,40.0
789,2022,ABQ,SMF,866.0,21730.0
790,2022,ABQ,SNA,650.0,16770.0
791,2022,ABQ,SOW,201.0,10.0
792,2022,ABQ,SPI,986.0,270.0
793,2022,ABQ,SPS,469.0,110.0
794,2022,ABQ,SRQ,1514.0,3570.0
795,2022,ABQ,STL,934.0,15510.0
796,2022,ABQ,STS,929.0,540.0
797,2022,ABQ,STT,2794.0,530.0
798,2022,ABQ,STX,2827.0,130.0
799,2022,ABQ,SUN,714.0,320.0
800,2022,ABQ,SUX,749.0,70.0
801,2022,ABQ,SWO,542.0,150.0
802,2022,ABQ,SYR,1721.0,3290.0
803,2022,ABQ,TBN,827.0,10.0
804,2022,ABQ,TLH,1332.0,1470.0
805,2022,ABQ,TOL,1314.0,160.0
806,2022,ABQ,TPA,1498.0,20090.0
807,2022,ABQ,TRI,1360.0,790.0
808,2022,ABQ,TUL,608.0,6910.0
809,2022,ABQ,TUS,321.0,2960.0
810,2022,ABQ,TVC,1297.0,860.0
811,2022,ABQ,TVF,1047.0,10.0
812,2022,ABQ,TWF,666.0,300.0
813,2022,ABQ,TXK,730.0,170.0
814,2022,ABQ,TYR,671.0,210.0
815,2022,ABQ,TYS,1274.0,5580.0
816,2022,ABQ,UIN,911.0,10.0
817,2022,ABQ,VCT,710.0,10.0
818,2022,ABQ,VCT,711.0,20.0
819,2022,ABQ,VEL,405.0,50.0
820,2022,ABQ,VLD,1384.0,270.0
821,2022,ABQ,VPS,1208.0,4260.0
822,2022,ABQ,VQS,2773.0,10.0
823,2022,ABQ,WRG,1912.0,20.0
824,2022,ABQ,WYS,707.0,120.0
825,2022,ABQ,XNA,697.0,1470.0
826,2022,ABQ,XWA,924.0,290.0
827,2022,ABQ,YAK,2251.0,30.0
828,2022,ABQ,YKM,1077.0,190.0
829,2022,ABQ,YUM,488.0,750.0
830,2022,ABR,ABQ,837.0,20.0
831,2022,ABR,AEX,1024.0,10.0
832,2022,ABR,AGS,1208.0,40.0
833,2022,ABR,ALB,1234.0,20.0
834,2022,ABR,ANC,2316.0,160.0
835,2022,ABR,APN,724.0,10.0
836,2022,ABR,ATL,1102.0,710.0
837,2022,ABR,ATW,493.0,70.0
838,2022,ABR,AUS,1053.0,330.0
839,2022,ABR,BDL,1306.0,120.0
840,2022,ABR,BHM,1028.0,30.0
841,2022,ABR,BIL,491.0,10.0
842,2022,ABR,BMI,591.0,20.0
843,2022,ABR,BNA,889.0,530.0
844,2022,ABR,BOI,887.0,180.0
845,2022,ABR,BOS,1378.0,370.0
846,2022,ABR,BUF,991.0,30.0
847,2022,ABR,BUR,1308.0,40.0
848,2022,ABR,BWI,1191.0,330.0
849,2022,ABR,BZN,617.0,30.0
850,2022,ABR,CAE,1212.0,10.0
851,2022,ABR,CDC,927.0,10.0
852,2022,ABR,CHA,1000.0,40.0
853,2022,ABR,CHO,1144.0,10.0
854,2022,ABR,CHS,1307.0,60.0
855,2022,ABR,CID,416.0,40.0
856,2022,ABR,CIU,675.0,20.0
857,2022,ABR,CLE,877.0,120.0
858,2022,ABR,CLT,1158.0,270.0
859,2022,ABR,CMH,873.0,230.0
860,2022,ABR,CVG,830.0,80.0
861,2022,ABR,DAB,1468.0,30.0
862,2022,ABR,DAL,873.0,20.0
863,2022,ABR,DCA,1184.0,550.0
864,2022,ABR,DEN,500.0,560.0
865,2022,ABR,DFW,869.0,770.0
866,2022,ABR,DLH,314.0,50.0
867,2022,ABR,DSM,361.0,60.0
868,2022,ABR,DTW,784.0,470.0
869,2022,ABR,ECP,1245.0,10.0
870,2022,ABR,ELM,1097.0,10.0
871,2022,ABR,EWR,1265.0,270.0
872,2022,ABR,EYW,1715.0,30.0
873,2022,ABR,FAI,2284.0,40.0
874,2022,ABR,FAT,1257.0,10.0
875,2022,ABR,FCA,774.0,20.0
876,2022,ABR,FLL,1676.0,300.0
877,2022,ABR,FWA,734.0,20.0
878,2022,ABR,GEG,921.0,200.0
879,2022,ABR,GNV,1397.0,20.0
880,2022,ABR,GPT,1154.0,10.0
881,2022,ABR,GRB,509.0,40.0
882,2022,ABR,GRR,664.0,220.0
883,2022,ABR,GSO,1160.0,30.0
884,2022,ABR,GSP,1121.0,70.0
885,2022,ABR,GTR,979.0,10.0
886,2022,ABR,HHH,1316.0,10.0
887,2022,ABR,HNL,3721.0,180.0
888,2022,ABR,HSV,966.0,30.0
889,2022,ABR,IAD,1161.0,170.0
890,2022,ABR,IAH,1079.0,530.0
891,2022,ABR,ICT,540.0,50.0
892,2022,ABR,IND,733.0,170.0
893,2022,ABR,JAC,621.0,30.0
894,2022,ABR,JAN,1010.0,10.0
895,2022,ABR,JAX,1372.0,120.0
896,2022,ABR,JFK,1285.0,100.0
897,2022,ABR,LAN,711.0,10.0
898,2022,ABR,LAS,1086.0,700.0
899,2022,ABR,LAX,1322.0,590.0
900,2022,ABR,LEX,876.0,50.0
901,2022,ABR,LGA,1277.0,470.0
902,2022,ABR,LGB,1317.0,10.0
903,2022,ABR,LIH,3760.0,30.0
904,2022,ABR,LIT,808.0,10.0
905,2022,ABR,MCI,465.0,250.0
906,2022,ABR,MCO,1501.0,1160.0
907,2022,ABR,MDT,1155.0,40.0
908,2022,ABR,MDW,591.0,80.0
909,2022,ABR,MEM,844.0,50.0
910,2022,ABR,MGM,1112.0,10.0
911,2022,ABR,MIA,1688.0,320.0
912,2022,ABR,MKE,550.0,250.0
913,2022,ABR,MLB,1543.0,20.0
914,2022,ABR,MLI,484.0,20.0
915,2022,ABR,MSN,478.0,150.0
916,2022,ABR,MSO,757.0,60.0
917,2022,ABR,MSP,257.0,2580.0
918,2022,ABR,MSY,1154.0,120.0
919,2022,ABR,MYR,1314.0,80.0
920,2022,ABR,OAJ,1317.0,10.0
921,2022,ABR,OGG,3668.0,80.0
922,2022,ABR,OKC,695.0,80.0
923,2022,ABR,OMA,313.0,30.0
924,2022,ABR,ONT,1283.0,30.0
925,2022,ABR,ORD,578.0,320.0
926,2022,ABR,ORF,1294.0,70.0
927,2022,ABR,PBI,1643.0,100.0
928,2022,ABR,PDX,1169.0,360.0
929,2022,ABR,PHL,1237.0,150.0
930,2022,ABR,PHX,1099.0,1110.0
931,2022,ABR,PIT,981.0,170.0
932,2022,ABR,PLN,661.0,20.0
933,2022,ABR,PNS,1198.0,50.0
934,2022,ABR,PSC,998.0,50.0
935,2022,ABR,PSP,1249.0,80.0
936,2022,ABR,PVD,1372.0,10.0
937,2022,ABR,PWM,1387.0,10.0
938,2022,ABR,RDM,1116.0,50.0
939,2022,ABR,RDU,1220.0,230.0
940,2022,ABR,RIC,1220.0,40.0
941,2022,ABR,RNO,1161.0,70.0
942,2022,ABR,ROA,1107.0,10.0
943,2022,ABR,ROC,1039.0,10.0
944,2022,ABR,RST,310.0,10.0
945,2022,ABR,RSW,1597.0,700.0
946,2022,ABR,SAN,1331.0,380.0
947,2022,ABR,SAT,1097.0,250.0
948,2022,ABR,SAV,1302.0,80.0
949,2022,ABR,SDF,824.0,80.0
950,2022,ABR,SEA,1144.0,600.0
951,2022,ABR,SFO,1348.0,290.0
952,2022,ABR,SGU,974.0,40.0
953,2022,ABR,SIT,1763.0,40.0
954,2022,ABR,SJC,1336.0,50.0
955,2022,ABR,SJU,2630.0,40.0
956,2022,ABR,SLC,756.0,410.0
957,2022,ABR,SMF,1274.0,300.0
958,2022,ABR,SNA,1312.0,180.0
959,2022,ABR,SRQ,1521.0,80.0
960,2022,ABR,STL,620.0,260.0
961,2022,ABR,SYR,1115.0,50.0
962,2022,ABR,TLH,1288.0,50.0
963,2022,ABR,TPA,1487.0,510.0
964,2022,ABR,TRI,1038.0,10.0
965,2022,ABR,TUS,1138.0,50.0
966,2022,ABR,TVC,629.0,10.0
967,2022,ABR,TWF,825.0,10.0
968,2022,ABR,TYS,1006.0,30.0
969,2022,ABR,VPS,1216.0,80.0
970,2022,ABR,XNA,668.0,20.0
971,2022,ABY,ABE,796.0,190.0
972,2022,ABY,ABQ,1317.0,70.0
973,2022,ABY,ABR,1227.0,10.0
974,2022,ABY,AEX,494.0,50.0
975,2022,ABY,AGS,182.0,10.0
976,2022,ABY,ALB,961.0,110.0
977,2022,ABY,ANC,3544.0,60.0
978,2022,ABY,ATL,145.0,1610.0
979,2022,ABY,ATW,908.0,120.0
980,2022,ABY,AUS,806.0,590.0
981,2022,ABY,AVL,285.0,50.0
982,2022,ABY,AVP,823.0,20.0
983,2022,ABY,BDL,959.0,400.0
984,2022,ABY,BGR,1236.0,20.0
985,2022,ABY,BHM,204.0,40.0
986,2022,ABY,BIL,1633.0,10.0
987,2022,ABY,BIS,1371.0,40.0
988,2022,ABY,BMI,671.0,30.0
989,2022,ABY,BNA,347.0,840.0
990,2022,ABY,BOI,1928.0,80.0
991,2022,ABY,BOS,1042.0,550.0
992,2022,ABY,BTR,418.0,90.0
993,2022,ABY,BTV,1074.0,20.0
994,2022,ABY,BUF,842.0,110.0
995,2022,ABY,BUR,1986.0,10.0
996,2022,ABY,BWI,676.0,880.0
997,2022,ABY,BZN,1744.0,140.0
998,2022,ABY,CAE,244.0,60.0
999,2022,ABY,CHA,248.0,20.0
1000,2022,ABY,CHO,560.0,90.0
1001,2022,ABY,CHS,261.0,130.0
1002,2022,ABY,CID,826.0,40.0
1003,2022,ABY,CIU,1015.0,10.0
1004,2022,ABY,CLE,693.0,340.0
1005,2022,ABY,CLT,315.0,370.0
1006,2022,ABY,CMH,588.0,290.0
1007,2022,ABY,COS,1261.0,30.0
1008,2022,ABY,CRW,494.0,50.0
1009,2022,ABY,CVG,519.0,630.0
1010,2022,ABY,CWA,960.0,10.0
1011,2022,ABY,DAB,248.0,30.0
1012,2022,ABY,DAL,747.0,300.0
1013,2022,ABY,DAY,577.0,150.0
1014,2022,ABY,DCA,646.0,1400.0
1015,2022,ABY,DEN,1283.0,720.0
1016,2022,ABY,DFW,758.0,740.0
1017,2022,ABY,DSM,866.0,150.0
1018,2022,ABY,DTW,738.0,620.0
1019,2022,ABY,ELP,1305.0,170.0
1020,2022,ABY,EUG,2278.0,20.0
1021,2022,ABY,EVV,487.0,60.0
1022,2022,ABY,EWR,843.0,640.0
1023,2022,ABY,EYW,503.0,240.0
1024,2022,ABY,FAI,3504.0,10.0
1025,2022,ABY,FAR,1255.0,10.0
1026,2022,ABY,FAT,2055.0,10.0
1027,2022,ABY,FAY,389.0,60.0
1028,2022,ABY,FCA,1952.0,30.0
1029,2022,ABY,FLL,449.0,580.0
1030,2022,ABY,FSD,1077.0,80.0
1031,2022,ABY,FWA,653.0,80.0
1032,2022,ABY,GEG,2073.0,80.0
1033,2022,ABY,GFK,1322.0,20.0
1034,2022,ABY,GPT,300.0,20.0
1035,2022,ABY,GRB,918.0,120.0
1036,2022,ABY,GRR,786.0,200.0
1037,2022,ABY,GSO,399.0,210.0
1038,2022,ABY,GSP,258.0,60.0
1039,2022,ABY,GTF,1806.0,10.0
1040,2022,ABY,GUM,7951.0,10.0
1041,2022,ABY,HDN,1424.0,30.0
1042,2022,ABY,HHH,211.0,10.0
1043,2022,ABY,HNL,4542.0,150.0
1044,2022,ABY,HOU,673.0,230.0
1045,2022,ABY,HPN,879.0,100.0
1046,2022,ABY,HSV,261.0,40.0
1047,2022,ABY,IAD,637.0,350.0
1048,2022,ABY,IAH,671.0,570.0
1049,2022,ABY,ICT,863.0,140.0
1050,2022,ABY,IDA,1728.0,20.0
1051,2022,ABY,ILM,411.0,80.0
1052,2022,ABY,IND,576.0,440.0
1053,2022,ABY,ITO,4423.0,10.0
1054,2022,ABY,JAC,1667.0,40.0
1055,2022,ABY,JAN,350.0,80.0
1056,2022,ABY,JFK,855.0,410.0
1057,2022,ABY,KOA,4481.0,40.0
1058,2022,ABY,LAS,1801.0,770.0
1059,2022,ABY,LAX,1990.0,660.0
1060,2022,ABY,LBB,1037.0,20.0
1061,2022,ABY,LEX,449.0,210.0
1062,2022,ABY,LFT,472.0,80.0
1063,2022,ABY,LGA,858.0,840.0
1064,2022,ABY,LGB,1976.0,10.0
1065,2022,ABY,LIH,4604.0,10.0
1066,2022,ABY,LIT,515.0,210.0
1067,2022,ABY,LSE,934.0,10.0
1068,2022,ABY,MCI,798.0,330.0
1069,2022,ABY,MCO,275.0,210.0
1070,2022,ABY,MDT,728.0,280.0
1071,2022,ABY,MDW,734.0,250.0
1072,2022,ABY,MEM,413.0,310.0
1073,2022,ABY,MFR,2245.0,10.0
1074,2022,ABY,MIA,461.0,390.0
1075,2022,ABY,MKE,813.0,340.0
1076,2022,ABY,MLB,318.0,20.0
1077,2022,ABY,MLI,768.0,60.0
1078,2022,ABY,MLU,465.0,10.0
1079,2022,ABY,MOB,247.0,20.0
1080,2022,ABY,MOT,1461.0,10.0
1081,2022,ABY,MQT,1036.0,10.0
1082,2022,ABY,MSN,848.0,80.0
1083,2022,ABY,MSO,1905.0,10.0
1084,2022,ABY,MSP,1042.0,410.0
1085,2022,ABY,MSY,376.0,280.0
1086,2022,ABY,MTJ,1422.0,10.0
1087,2022,ABY,MYR,341.0,40.0
1088,2022,ABY,OAJ,444.0,200.0
1089,2022,ABY,OAK,2193.0,30.0
1090,2022,ABY,OKC,818.0,130.0
1091,2022,ABY,OMA,936.0,150.0
1092,2022,ABY,ONT,1944.0,350.0
1094,2022,ABY,ORD,749.0,170.0
1093,2022,ABY,ORD,748.0,440.0
1095,2022,ABY,ORF,588.0,580.0
1096,2022,ABY,PBI,416.0,240.0
1097,2022,ABY,PDX,2267.0,160.0
1098,2022,ABY,PHL,763.0,610.0
1099,2022,ABY,PHX,1625.0,360.0
1100,2022,ABY,PIT,656.0,270.0
1101,2022,ABY,PLN,969.0,10.0
1102,2022,ABY,PNS,192.0,10.0
1103,2022,ABY,PSC,2115.0,10.0
1104,2022,ABY,PSP,1882.0,20.0
1105,2022,ABY,PVD,996.0,210.0
1106,2022,ABY,PWM,1127.0,180.0
1107,2022,ABY,RAP,1340.0,10.0
1108,2022,ABY,RDM,2179.0,10.0
1109,2022,ABY,RDU,432.0,420.0
1110,2022,ABY,RIC,568.0,470.0
1111,2022,ABY,RNO,2064.0,10.0
1112,2022,ABY,ROA,466.0,60.0
1113,2022,ABY,ROC,875.0,150.0
1114,2022,ABY,RSW,375.0,130.0
1115,2022,ABY,SAN,1928.0,460.0
1116,2022,ABY,SAT,862.0,430.0
1117,2022,ABY,SAV,181.0,30.0
1118,2022,ABY,SBN,711.0,50.0
1119,2022,ABY,SDF,466.0,250.0
1120,2022,ABY,SEA,2283.0,450.0
1121,2022,ABY,SFO,2201.0,300.0
1122,2022,ABY,SGF,656.0,70.0
1123,2022,ABY,SHV,569.0,110.0
1124,2022,ABY,SJC,2177.0,20.0
1125,2022,ABY,SJU,1450.0,50.0
1126,2022,ABY,SLC,1670.0,280.0
1127,2022,ABY,SMF,2159.0,230.0
1128,2022,ABY,SNA,1961.0,90.0
1129,2022,ABY,SRQ,302.0,60.0
1130,2022,ABY,STL,608.0,530.0
1131,2022,ABY,STT,1506.0,10.0
1132,2022,ABY,SYR,913.0,150.0
1133,2022,ABY,TPA,265.0,130.0
1134,2022,ABY,TUL,744.0,170.0
1135,2022,ABY,TUS,1570.0,50.0
1136,2022,ABY,TVC,914.0,30.0
1137,2022,ABY,TYS,295.0,90.0
1138,2022,ABY,XNA,666.0,190.0
1139,2022,ABY,XWA,1544.0,10.0
1140,2022,ABY,YUM,1779.0,10.0
1141,2022,ACK,ABQ,2021.0,100.0
1142,2022,ACK,AGS,850.0,10.0
1143,2022,ACK,ALB,219.0,30.0
1144,2022,ACK,ALO,1152.0,10.0
1145,2022,ACK,ANC,3473.0,10.0
1146,2022,ACK,ART,358.0,10.0
1147,2022,ACK,ASE,1937.0,50.0
1148,2022,ACK,ATL,947.0,1960.0
1149,2022,ACK,ATW,959.0,10.0
1150,2022,ACK,AUS,1719.0,780.0
1151,2022,ACK,AVL,787.0,100.0
1152,2022,ACK,AVP,295.0,10.0
1153,2022,ACK,BHB,237.0,10.0
1154,2022,ACK,BHM,1058.0,130.0
1155,2022,ACK,BIS,1565.0,10.0
1156,2022,ACK,BNA,964.0,820.0
1157,2022,ACK,BOI,2336.0,20.0
1158,2022,ACK,BOS,91.0,8430.0
1159,2022,ACK,BQN,1577.0,10.0
1160,2022,ACK,BRO,1887.0,10.0
1161,2022,ACK,BTR,1389.0,10.0
1162,2022,ACK,BTV,272.0,100.0
1163,2022,ACK,BUF,460.0,280.0
1164,2022,ACK,BUR,2655.0,50.0
1165,2022,ACK,BWI,378.0,180.0
1166,2022,ACK,BZN,2065.0,70.0
1167,2022,ACK,CAE,788.0,50.0
1168,2022,ACK,CAK,594.0,20.0
1169,2022,ACK,CHA,928.0,50.0
1170,2022,ACK,CHO,496.0,130.0
1171,2022,ACK,CHS,796.0,1110.0
1172,2022,ACK,CID,1120.0,40.0
1173,2022,ACK,CLE,613.0,530.0
1174,2022,ACK,CLT,723.0,1310.0
1175,2022,ACK,CMH,680.0,480.0
1176,2022,ACK,CMI,959.0,10.0
1177,2022,ACK,CNY,2095.0,10.0
1178,2022,ACK,CRW,644.0,10.0
1179,2022,ACK,CVG,787.0,290.0
1180,2022,ACK,DAY,750.0,50.0
1181,2022,ACK,DCA,405.0,13040.0
1182,2022,ACK,DEN,1812.0,1590.0
1183,2022,ACK,DFW,1590.0,1640.0
1184,2022,ACK,DLH,1163.0,10.0
1185,2022,ACK,DRO,2027.0,10.0
1186,2022,ACK,DSM,1223.0,30.0
1187,2022,ACK,DTW,690.0,650.0
1188,2022,ACK,ECP,1156.0,40.0
1189,2022,ACK,EGE,1931.0,10.0
1190,2022,ACK,ELP,2106.0,20.0
1191,2022,ACK,ERI,526.0,10.0
1192,2022,ACK,EVV,956.0,10.0
1193,2022,ACK,EWN,571.0,20.0
1194,2022,ACK,EWR,218.0,9130.0
1195,2022,ACK,EYW,1334.0,10.0
1196,2022,ACK,FAT,2654.0,20.0
1197,2022,ACK,FLL,1195.0,1270.0
1198,2022,ACK,FSD,1368.0,20.0
1199,2022,ACK,FWA,789.0,20.0
1200,2022,ACK,GEG,2351.0,20.0
1201,2022,ACK,GFK,1407.0,10.0
1202,2022,ACK,GRB,942.0,20.0
1203,2022,ACK,GRR,802.0,120.0
1204,2022,ACK,GSO,641.0,60.0
1205,2022,ACK,GSP,794.0,170.0
1206,2022,ACK,GTR,1150.0,10.0
1207,2022,ACK,HDN,1932.0,10.0
1208,2022,ACK,HNL,5162.0,10.0
1209,2022,ACK,HPN,191.0,8680.0
1210,2022,ACK,HSV,1018.0,50.0
1211,2022,ACK,IAD,423.0,620.0
1212,2022,ACK,IAH,1613.0,710.0
1213,2022,ACK,ICT,1479.0,30.0
1214,2022,ACK,ILM,645.0,150.0
1215,2022,ACK,IND,861.0,220.0
1216,2022,ACK,JAC,2066.0,50.0
1217,2022,ACK,JAN,1266.0,40.0
1218,2022,ACK,JAX,986.0,440.0
1219,2022,ACK,JFK,199.0,16500.0
1220,2022,ACK,LAS,2437.0,150.0
1221,2022,ACK,LAX,2666.0,2020.0
1222,2022,ACK,LCH,1505.0,10.0
1223,2022,ACK,LEB,200.0,20.0
1224,2022,ACK,LEX,806.0,60.0
1225,2022,ACK,LGA,202.0,17870.0
1226,2022,ACK,LIT,1286.0,80.0
1227,2022,ACK,MAF,1886.0,20.0
1228,2022,ACK,MBS,733.0,10.0
1229,2022,ACK,MCI,1305.0,210.0
1230,2022,ACK,MCO,1089.0,960.0
1231,2022,ACK,MDT,359.0,20.0
1232,2022,ACK,MEM,1163.0,240.0
1233,2022,ACK,MGM,1093.0,10.0
1234,2022,ACK,MHK,1410.0,10.0
1235,2022,ACK,MIA,1216.0,720.0
1236,2022,ACK,MKE,922.0,240.0
1237,2022,ACK,MLB,1087.0,10.0
1238,2022,ACK,MLI,1061.0,10.0
1239,2022,ACK,MLU,1353.0,10.0
1240,2022,ACK,MOB,1248.0,20.0
1241,2022,ACK,MRY,2768.0,30.0
1242,2022,ACK,MSN,996.0,30.0
1243,2022,ACK,MSO,2196.0,10.0
1244,2022,ACK,MSP,1194.0,570.0
1245,2022,ACK,MSY,1371.0,430.0
1246,2022,ACK,MYR,714.0,30.0
1247,2022,ACK,OKC,1543.0,40.0
1248,2022,ACK,OMA,1340.0,20.0
1249,2022,ACK,ONT,2620.0,20.0
1250,2022,ACK,ORD,924.0,3040.0
1251,2022,ACK,ORF,446.0,190.0
1252,2022,ACK,PBI,1156.0,1230.0
1253,2022,ACK,PDX,2613.0,200.0
1254,2022,ACK,PGV,555.0,10.0
1255,2022,ACK,PHL,289.0,3180.0
1256,2022,ACK,PHX,2348.0,420.0
1257,2022,ACK,PIA,1026.0,10.0
1258,2022,ACK,PIT,535.0,550.0
